2026-02-15 16:20:40 | INFO     | QuantBot.src.notification.telegram | Telegram 通知已啟用: chat_id=
2026-02-15 16:35:19 | INFO     | QuantBot.src.strategy.arbitrage | 💰 發現套利機會: ETH/USDT, 淨獲利: 1.278%
2026-02-15 16:35:19 | INFO     | QuantBot.src.trading.smart_trader | AI 分析中: ETH/USDT...
2026-02-15 16:35:19 | INFO     | QuantBot.src.data.simulator | 🎮 [模擬] buy 0.0033358768711280583 ETH/USDT @ 3043.3425
2026-02-15 16:35:19 | INFO     | QuantBot.src.trading.smart_trader | 🎮 進場: ETH/USDT @ 3043.3425
2026-02-15 16:35:22 | INFO     | QuantBot.src.strategy.arbitrage | 💰 發現套利機會: SOL/USDT, 淨獲利: 2.427%
2026-02-15 16:35:22 | INFO     | QuantBot.src.trading.smart_trader | AI 分析中: SOL/USDT...
2026-02-15 16:35:22 | INFO     | QuantBot.src.data.simulator | 🎮 [模擬] buy 0.10092116736807952 SOL/USDT @ 100.3876
2026-02-15 16:35:22 | INFO     | QuantBot.src.trading.smart_trader | 🎮 進場: SOL/USDT @ 100.3876
2026-02-15 16:35:25 | INFO     | QuantBot.src.strategy.arbitrage | 💰 發現套利機會: SOL/USDT, 淨獲利: 2.481%
2026-02-15 16:35:25 | INFO     | QuantBot.src.trading.smart_trader | AI 分析中: SOL/USDT...
2026-02-15 16:35:25 | INFO     | QuantBot.src.data.simulator | 🎮 [模擬] buy 0.1016559784947604 SOL/USDT @ 100.7725
2026-02-15 16:35:25 | INFO     | QuantBot.src.trading.smart_trader | 🎮 進場: SOL/USDT @ 100.7725
2026-02-15 16:35:28 | INFO     | QuantBot.src.strategy.arbitrage | 💰 發現套利機會: SOL/USDT, 淨獲利: 0.842%
2026-02-15 16:35:28 | INFO     | QuantBot.src.trading.smart_trader | AI 分析中: SOL/USDT...
2026-02-15 16:35:28 | INFO     | QuantBot.src.data.simulator | 🎮 [模擬] buy 0.09925103798365437 SOL/USDT @ 100.9579
2026-02-15 16:35:28 | INFO     | QuantBot.src.trading.smart_trader | 🎮 進場: SOL/USDT @ 100.9579
2026-02-15 16:35:31 | INFO     | QuantBot.src.strategy.arbitrage | 💰 發現套利機會: SOL/USDT, 淨獲利: 1.543%
2026-02-15 16:35:31 | INFO     | QuantBot.src.trading.smart_trader | AI 分析中: SOL/USDT...
2026-02-15 16:35:31 | INFO     | QuantBot.src.data.simulator | 🎮 [模擬] buy 0.10166186564927242 SOL/USDT @ 101.1231
2026-02-15 16:35:31 | INFO     | QuantBot.src.trading.smart_trader | 🎮 進場: SOL/USDT @ 101.1231
2026-02-15 16:35:34 | INFO     | QuantBot.src.strategy.arbitrage | 💰 發現套利機會: BTC/USDT, 淨獲利: 2.172%
2026-02-15 16:35:34 | INFO     | QuantBot.src.trading.smart_trader | AI 分析中: BTC/USDT...
2026-02-15 16:35:34 | INFO     | QuantBot.src.data.simulator | 🎮 [模擬] buy 0.00020073855101505056 BTC/USDT @ 50735.3996
2026-02-15 16:35:34 | INFO     | QuantBot.src.trading.smart_trader | 🎮 進場: BTC/USDT @ 50735.3996
2026-02-15 16:35:37 | INFO     | QuantBot.src.strategy.arbitrage | 💰 發現套利機會: BTC/USDT, 淨獲利: 2.571%
2026-02-15 16:35:37 | INFO     | QuantBot.src.trading.smart_trader | AI 分析中: BTC/USDT...
2026-02-15 16:35:37 | INFO     | QuantBot.src.data.simulator | 🎮 [模擬] buy 0.0002032785812504831 BTC/USDT @ 50526.1781
2026-02-15 16:35:37 | INFO     | QuantBot.src.trading.smart_trader | 🎮 進場: BTC/USDT @ 50526.1781
2026-02-15 16:35:40 | INFO     | QuantBot.src.strategy.arbitrage | 💰 發現套利機會: ETH/USDT, 淨獲利: 1.932%
2026-02-15 16:35:40 | INFO     | QuantBot.src.trading.smart_trader | AI 分析中: ETH/USDT...
2026-02-15 16:35:40 | INFO     | QuantBot.src.data.simulator | 🎮 [模擬] buy 0.003344017417653564 ETH/USDT @ 2955.3119
2026-02-15 16:35:40 | INFO     | QuantBot.src.trading.smart_trader | 🎮 進場: ETH/USDT @ 2955.3119
2026-02-15 16:35:43 | INFO     | QuantBot.src.strategy.arbitrage | 💰 發現套利機會: SOL/USDT, 淨獲利: 1.589%
2026-02-15 16:35:43 | INFO     | QuantBot.src.trading.smart_trader | AI 分析中: SOL/USDT...
2026-02-15 16:35:43 | INFO     | QuantBot.src.data.simulator | 🎮 [模擬] buy 0.10071197805913965 SOL/USDT @ 101.5327
2026-02-15 16:35:43 | INFO     | QuantBot.src.trading.smart_trader | 🎮 進場: SOL/USDT @ 101.5327
2026-02-15 16:35:46 | INFO     | QuantBot.src.strategy.arbitrage | 💰 發現套利機會: SOL/USDT, 淨獲利: 1.871%
2026-02-15 16:35:46 | INFO     | QuantBot.src.trading.smart_trader | AI 分析中: SOL/USDT...
2026-02-15 16:35:46 | INFO     | QuantBot.src.data.simulator | 🎮 [模擬] buy 0.1003273002632343 SOL/USDT @ 99.0669
2026-02-15 16:35:46 | INFO     | QuantBot.src.trading.smart_trader | 🎮 進場: SOL/USDT @ 99.0669
2026-02-15 16:35:49 | INFO     | QuantBot.src.strategy.arbitrage | 💰 發現套利機會: SOL/USDT, 淨獲利: 2.380%
2026-02-15 16:35:49 | INFO     | QuantBot.src.trading.smart_trader | AI 分析中: SOL/USDT...
2026-02-15 16:35:49 | INFO     | QuantBot.src.data.simulator | 🎮 [模擬] buy 0.10051704265786483 SOL/USDT @ 100.3959
2026-02-15 16:35:49 | INFO     | QuantBot.src.trading.smart_trader | 🎮 進場: SOL/USDT @ 100.3959
2026-02-15 16:35:52 | INFO     | QuantBot.src.strategy.arbitrage | 💰 發現套利機會: SOL/USDT, 淨獲利: 1.977%
2026-02-15 16:35:52 | INFO     | QuantBot.src.trading.smart_trader | AI 分析中: SOL/USDT...
2026-02-15 16:35:52 | INFO     | QuantBot.src.data.simulator | 🎮 [模擬] buy 0.1011668612023601 SOL/USDT @ 100.6322
2026-02-15 16:35:52 | INFO     | QuantBot.src.trading.smart_trader | 🎮 進場: SOL/USDT @ 100.6322
2026-02-15 16:35:55 | INFO     | QuantBot.src.strategy.arbitrage | 💰 發現套利機會: BTC/USDT, 淨獲利: 2.114%
2026-02-15 16:35:55 | INFO     | QuantBot.src.trading.smart_trader | AI 分析中: BTC/USDT...
2026-02-15 16:35:55 | INFO     | QuantBot.src.data.simulator | 🎮 [模擬] buy 0.0002004013201162851 BTC/USDT @ 50832.6022
2026-02-15 16:35:55 | INFO     | QuantBot.src.trading.smart_trader | 🎮 進場: BTC/USDT @ 50832.6022
2026-02-15 16:35:58 | INFO     | QuantBot.src.strategy.arbitrage | 💰 發現套利機會: SOL/USDT, 淨獲利: 2.498%
2026-02-15 16:35:58 | INFO     | QuantBot.src.trading.smart_trader | AI 分析中: SOL/USDT...
2026-02-15 16:35:58 | INFO     | QuantBot.src.data.simulator | 🎮 [模擬] buy 0.10072963702516907 SOL/USDT @ 99.8088
2026-02-15 16:35:58 | INFO     | QuantBot.src.trading.smart_trader | 🎮 進場: SOL/USDT @ 99.8088
2026-02-15 16:36:01 | INFO     | QuantBot.src.strategy.arbitrage | 💰 發現套利機會: SOL/USDT, 淨獲利: 2.765%
2026-02-15 16:36:01 | INFO     | QuantBot.src.trading.smart_trader | AI 分析中: SOL/USDT...
2026-02-15 16:36:01 | INFO     | QuantBot.src.data.simulator | 🎮 [模擬] buy 0.10160745049854285 SOL/USDT @ 98.9209
2026-02-15 16:36:01 | INFO     | QuantBot.src.trading.smart_trader | 🎮 進場: SOL/USDT @ 98.9209
2026-02-15 16:36:04 | INFO     | QuantBot.src.strategy.arbitrage | 💰 發現套利機會: BTC/USDT, 淨獲利: 3.497%
2026-02-15 16:36:04 | INFO     | QuantBot.src.trading.smart_trader | AI 分析中: BTC/USDT...
2026-02-15 16:36:04 | INFO     | QuantBot.src.data.simulator | 🎮 [模擬] buy 0.00020320872801462384 BTC/USDT @ 50413.1167
2026-02-15 16:36:04 | INFO     | QuantBot.src.trading.smart_trader | 🎮 進場: BTC/USDT @ 50413.1167
2026-02-15 16:36:07 | INFO     | QuantBot.src.strategy.arbitrage | 💰 發現套利機會: BTC/USDT, 淨獲利: 2.171%
2026-02-15 16:36:07 | INFO     | QuantBot.src.trading.smart_trader | AI 分析中: BTC/USDT...
2026-02-15 16:36:07 | INFO     | QuantBot.src.data.simulator | 🎮 [模擬] buy 0.0002025063133822387 BTC/USDT @ 49863.7284
2026-02-15 16:36:07 | INFO     | QuantBot.src.trading.smart_trader | 🎮 進場: BTC/USDT @ 49863.7284
2026-02-15 16:36:10 | INFO     | QuantBot.src.strategy.arbitrage | 💰 發現套利機會: SOL/USDT, 淨獲利: 3.105%
2026-02-15 16:36:10 | INFO     | QuantBot.src.trading.smart_trader | AI 分析中: SOL/USDT...
2026-02-15 16:36:10 | INFO     | QuantBot.src.data.simulator | 🎮 [模擬] buy 0.10117431082174924 SOL/USDT @ 100.8268
2026-02-15 16:36:10 | INFO     | QuantBot.src.trading.smart_trader | 🎮 進場: SOL/USDT @ 100.8268
2026-02-15 16:36:13 | INFO     | QuantBot.src.strategy.arbitrage | 💰 發現套利機會: SOL/USDT, 淨獲利: 3.145%
2026-02-15 16:36:13 | INFO     | QuantBot.src.trading.smart_trader | AI 分析中: SOL/USDT...
2026-02-15 16:36:13 | INFO     | QuantBot.src.data.simulator | 🎮 [模擬] buy 0.10169382491946714 SOL/USDT @ 100.2652
2026-02-15 16:36:13 | INFO     | QuantBot.src.trading.smart_trader | 🎮 進場: SOL/USDT @ 100.2652
2026-02-15 16:36:16 | INFO     | QuantBot.src.strategy.arbitrage | 💰 發現套利機會: SOL/USDT, 淨獲利: 1.835%
2026-02-15 16:36:16 | INFO     | QuantBot.src.trading.smart_trader | AI 分析中: SOL/USDT...
2026-02-15 16:36:16 | INFO     | QuantBot.src.data.simulator | 🎮 [模擬] buy 0.10131645874518642 SOL/USDT @ 101.7581
2026-02-15 16:36:16 | INFO     | QuantBot.src.trading.smart_trader | 🎮 進場: SOL/USDT @ 101.7581
2026-02-15 16:36:19 | INFO     | QuantBot.src.strategy.arbitrage | 💰 發現套利機會: BTC/USDT, 淨獲利: 1.966%
2026-02-15 16:36:19 | INFO     | QuantBot.src.trading.smart_trader | AI 分析中: BTC/USDT...
2026-02-15 16:36:19 | INFO     | QuantBot.src.data.simulator | 🎮 [模擬] buy 0.00020056574323400357 BTC/USDT @ 50054.7452
2026-02-15 16:36:19 | INFO     | QuantBot.src.trading.smart_trader | 🎮 進場: BTC/USDT @ 50054.7452
2026-02-15 16:36:22 | INFO     | QuantBot.src.strategy.arbitrage | 💰 發現套利機會: ETH/USDT, 淨獲利: 2.666%
2026-02-15 16:36:22 | INFO     | QuantBot.src.trading.smart_trader | AI 分析中: ETH/USDT...
2026-02-15 16:36:22 | INFO     | QuantBot.src.data.simulator | 🎮 [模擬] buy 0.0033797751970078243 ETH/USDT @ 3021.7083
2026-02-15 16:36:22 | INFO     | QuantBot.src.trading.smart_trader | 🎮 進場: ETH/USDT @ 3021.7083
